Date,AAPL,ABBV,ACN,ADBE,AMZN,AVGO,BA,C,CAT,CMCSA,COST,CRM,CSCO,DHR,DIS,GOOGL,GS,HON,INTC,JNJ,JPM,KO,LIN,LLY,LOW,MA,MDT,MRK,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PYPL,T,TMO,TSLA,TXN,UNH,UNP,UPS,V,VZ,WMT
2019-02-01,39.906005859375,63.90582275390625,143.7451171875,247.3800048828125,81.3115005493164,225.0961456298828,376.4645080566406,52.9305534362793,116.1051025390625,32.502037048339844,192.1999969482422,155.66665649414062,40.34755325317383,94.84329223632812,109.59901428222656,55.930999755859375,173.2877960205078,129.9031219482422,42.37553405761719,116.32959747314453,88.91629791259766,41.33096694946289,152.66580200195312,111.33220672607422,88.7116928100586,207.6646728515625,76.97750854492188,62.20210647583008,97.41943359375,39.35475540161133,339.8500061035156,77.1783218383789,35.8997688293457,46.81747817993164,96.65270233154297,33.39360809326172,86.01837158203125,90.01000213623047,15.256996154785156,240.38705444335938,20.81399917602539,88.76145935058594,248.39276123046875,142.3594512939453,89.39634704589844,135.19906616210938,42.098663330078125,28.693601608276367
2019-02-04,41.03953170776367,62.341915130615234,145.42654418945312,254.74000549316406,81.66549682617188,229.57595825195312,385.7636413574219,53.254764556884766,116.07848358154297,32.48435974121094,193.03175354003906,157.51425170898438,40.356082916259766,95.09492492675781,110.09137725830078,57.07099914550781,174.3282012939453,132.79359436035156,42.801639556884766,115.18534851074219,89.23300170898438,41.7977409362793,150.58433532714844,110.66911315917969,89.40596771240234,208.77207946777344,76.54170227050781,62.543819427490234,100.22506713867188,39.416725158691406,351.3399963378906,77.6327896118164,37.003570556640625,47.02017593383789,97.42807006835938,33.05095291137695,86.5125732421875,91.66000366210938,15.0586576461792,240.5450439453125,20.859333038330078,88.59612274169922,247.9213409423828,143.66119384765625,89.80924224853516,136.50137329101562,41.705081939697266,28.971792221069336
2019-02-05,41.741695404052734,63.26278305053711,146.14183044433594,254.82000732421875,82.94049835205078,227.78741455078125,398.57061767578125,53.046932220458984,117.07182312011719,32.820068359375,193.42478942871094,158.7825927734375,40.279361724853516,95.0254898071289,110.938232421875,57.59349822998047,174.58387756347656,133.475830078125,43.488616943359375,115.18534851074219,88.83926391601562,41.806217193603516,151.95664978027344,110.9085693359375,89.61607360839844,209.69497680664062,76.73347473144531,62.77163314819336,101.62788391113281,39.43220520019531,355.80999755859375,78.4565658569336,37.194576263427734,47.213680267333984,97.26438903808594,32.7939567565918,85.99187469482422,92.2699966430664,15.068828582763672,242.93479919433594,21.42333221435547,89.04867553710938,246.1650848388672,143.81271362304688,90.71931457519531,137.4949493408203,41.78224563598633,29.22553062438965
2019-02-06,41.756080627441406,62.77853012084961,145.99317932128906,254.35000610351562,82.01300048828125,233.02647399902344,399.47430419921875,53.11343765258789,115.77693176269531,32.83774185180664,193.41561889648438,157.92372131347656,40.46687316894531,95.1556625366211,109.70733642578125,56.144500732421875,173.35830688476562,133.66433715820312,43.66801834106445,115.28936767578125,88.79647827148438,41.806217193603516,150.51065063476562,109.84027099609375,88.7847671508789,209.1510009765625,77.45693969726562,62.9669075012207,100.49994659423828,39.416725158691406,352.19000244140625,78.31453704833984,37.951107025146484,47.23210906982422,97.39360809326172,32.96528625488281,86.41549682617188,92.25,15.03322982788086,244.15928649902344,21.148000717163086,92.6690673828125,249.11383056640625,143.31341552734375,91.69677734375,136.49171447753906,41.51213836669922,29.237756729125977
2019-02-07,40.965248107910156,62.84998321533203,144.15386962890625,253.74000549316406,80.71849822998047,227.0196075439453,395.6802673339844,52.215614318847656,114.2159652709961,33.28830337524414,191.60093688964844,154.72787475585938,39.80208969116211,94.2271957397461,109.25434875488281,55.295501708984375,170.22830200195312,132.99111938476562,43.081687927246094,114.46587371826172,87.63236236572266,41.9420166015625,147.99632263183594,108.2102279663086,88.50157165527344,207.85894775390625,77.4917984008789,62.50314712524414,99.77957916259766,40.13600158691406,344.7099914550781,78.01153564453125,36.56700897216797,46.27383041381836,97.42807006835938,32.47465896606445,85.72710418701172,90.8499984741211,14.97728443145752,239.87353515625,20.500667572021484,90.3888931274414,248.65162658691406,144.053466796875,90.95523071289062,135.21832275390625,41.34235382080078,29.57097816467285
2019-02-08,41.01338577270508,63.24691390991211,144.53475952148438,257.0,79.41100311279297,231.21267700195312,395.4263610839844,51.550537109375,114.05634307861328,33.217620849609375,190.40948486328125,156.46560668945312,40.219703674316406,94.7999038696289,109.8058090209961,55.11899948120117,168.9939727783203,133.4040069580078,42.74040222167969,114.76927185058594,86.75928497314453,42.009918212890625,148.48446655273438,110.14419555664062,88.7665023803711,210.3944549560547,77.58769989013672,63.07267761230469,100.1587142944336,40.50339126586914,347.57000732421875,77.9831314086914,36.75304412841797,47.02017593383789,97.36775207519531,32.88740921020508,86.23014831542969,91.87000274658203,15.028143882751465,240.46600341796875,20.386667251586914,90.98943328857422,242.0886993408203,144.1872100830078,91.0900650024414,135.42092895507812,41.6356201171875,29.219411849975586
2019-02-11,40.777523040771484,63.32630920410156,144.28390502929688,258.3900146484375,79.55000305175781,232.6131134033203,394.4888916015625,51.21802520751953,114.34901428222656,32.68755340576172,191.2985076904297,159.70138549804688,40.552101135253906,95.1729965209961,107.76744079589844,55.10599899291992,168.69418334960938,133.28733825683594,42.67913818359375,114.42254638671875,86.34844970703125,42.103271484375,148.6042022705078,108.67990112304688,88.50157165527344,210.89956665039062,78.10197448730469,62.413631439208984,99.7606201171875,40.50339126586914,345.7300109863281,79.23297119140625,36.326412200927734,47.2044677734375,97.32467651367188,32.45909118652344,86.724365234375,92.69000244140625,15.109518051147461,241.51278686523438,20.856000900268555,91.17218780517578,237.68878173828125,146.5320587158203,91.78946685791016,135.82606506347656,41.71279525756836,29.408950805664062
2019-02-12,41.12890625,63.45331954956055,145.50088500976562,261.3699951171875,81.90049743652344,235.7093505859375,401.1003112792969,52.09922409057617,117.66604614257812,32.89958572387695,194.21307373046875,162.57762145996094,40.816314697265625,96.63948059082031,107.53109741210938,56.37900161743164,171.48031616210938,134.97500610351562,43.7642822265625,116.29492950439453,87.82067108154297,42.14570236206055,154.2960205078125,110.04290008544922,90.86758422851562,212.65786743164062,78.6685562133789,63.88630676269531,101.31507873535156,40.56093978881836,359.9700012207031,80.208251953125,37.497196197509766,47.19525146484375,98.0311050415039,32.60706329345703,87.5980453491211,94.37999725341797,15.16037368774414,245.2257843017578,20.78733253479004,92.63429260253906,243.56768798828125,148.93934631347656,93.24724578857422,136.9740753173828,41.99834442138672,29.644350051879883
2019-02-13,40.95802307128906,64.13603210449219,146.8013458251953,260.2300109863281,82.0,237.3375701904297,400.96356201171875,52.40681838989258,118.04743957519531,32.71406173706055,195.03793334960938,160.19073486328125,40.48392105102539,96.50931549072266,108.51581573486328,56.43149948120117,171.65664672851562,135.9803466796875,44.166831970214844,116.5462875366211,88.24008178710938,42.25603103637695,154.15785217285156,110.19023895263672,92.68547821044922,214.2413330078125,79.03466033935547,64.29313659667969,101.2392578125,40.467979431152344,351.7699890136719,80.86156463623047,37.92135238647461,47.37953567504883,98.31542205810547,32.47465896606445,87.58039855957031,94.01000213623047,15.175626754760742,244.2975311279297,20.544666290283203,93.252197265625,243.8449249267578,150.57095336914062,94.38481140136719,138.42103576660156,42.044639587402344,29.94088363647461
2019-02-14,41.10724639892578,63.92169189453125,146.6342010498047,260.1400146484375,81.13249969482422,237.48941040039062,400.22137451171875,51.891387939453125,117.62171173095703,32.91725158691406,195.9911346435547,159.261962890625,41.2509880065918,95.76305389404297,108.96878814697266,56.459999084472656,169.75222778320312,135.11859130859375,44.46436309814453,116.42494201660156,87.66661071777344,38.69154739379883,153.34739685058594,111.80598449707031,92.73117065429688,213.53216552734375,79.52281188964844,64.22804260253906,101.3245620727539,40.414859771728516,359.07000732421875,80.17984771728516,38.33061981201172,47.434814453125,96.99729919433594,32.684932708740234,86.89202880859375,94.41999816894531,15.15019416809082,243.0631561279297,20.251333236694336,93.09554290771484,245.25926208496094,151.2396240234375,94.20787811279297,138.34373474121094,41.697364807128906,30.118196487426758
2019-02-15,41.01578140258789,64.18365478515625,147.9160919189453,259.45001220703125,80.39749908447266,237.85215759277344,408.1805114746094,53.42934036254883,120.79679107666016,33.36780548095703,198.40162658691406,158.84251403808594,42.12884521484375,96.52667236328125,110.8692855834961,55.98149871826172,175.01589965820312,137.63209533691406,45.208213806152344,118.21931457519531,90.34574127197266,38.39452362060547,155.22622680664062,113.40785217285156,95.22506713867188,215.76649475097656,80.42933654785156,64.93589782714844,102.57572937011719,40.73134231567383,356.8699951171875,80.84263610839844,39.027626037597656,47.65596389770508,99.85752868652344,33.019805908203125,86.90970611572266,94.91000366210938,15.49602222442627,249.3337860107422,20.525333404541016,93.61772155761719,250.62042236328125,151.78353881835938,93.42420959472656,140.034912109375,42.56943130493164,30.56757926940918
2019-02-19,41.13854217529297,63.92169189453125,148.14833068847656,257.80999755859375,81.37899780273438,237.62440490722656,406.51055908203125,53.52079391479492,120.44206237792969,33.1734504699707,199.91384887695312,160.4004669189453,42.316349029541016,96.5960922241211,111.77523040771484,56.32550048828125,175.16580200195312,137.59617614746094,44.98067855834961,117.62120819091797,90.02903747558594,38.04655456542969,154.59991455078125,113.08377075195312,95.97415924072266,214.28988647460938,80.48164367675781,64.4721450805664,102.5283203125,41.02570724487305,361.9200134277344,80.07568359375,38.854007720947266,47.93239212036133,99.87474060058594,33.175559997558594,88.24226379394531,95.0199966430664,15.577399253845215,247.694580078125,20.375999450683594,93.36532592773438,249.9550323486328,152.75534057617188,93.3399429321289,139.58065795898438,42.785518646240234,31.243192672729492
2019-02-20,41.40327072143555,63.50095748901367,148.3620147705078,258.1000061035156,81.1050033569336,239.10926818847656,411.6766052246094,53.736942291259766,124.44200897216797,33.38547134399414,198.98818969726562,158.33316040039062,42.2993049621582,97.35969543457031,111.94263458251953,56.02949905395508,175.1040802001953,138.76318359375,44.971923828125,118.19329071044922,90.46556854248047,38.27569580078125,156.84718322753906,113.57451629638672,96.52227020263672,214.79502868652344,80.89132690429688,64.62672424316406,101.99525451660156,41.0854606628418,359.9100036621094,80.33132934570312,39.3277702331543,47.7020378112793,99.78858947753906,32.864044189453125,87.61570739746094,94.7300033569336,15.689276695251465,249.06719970703125,20.17066764831543,93.9397201538086,249.12306213378906,152.45217895507812,93.59271240234375,139.86090087890625,43.03247833251953,30.533952713012695
2019-02-21,41.16981506347656,62.51655578613281,148.1947784423828,257.760009765625,80.97200012207031,237.01702880859375,407.7995910644531,53.47090148925781,123.17371368408203,33.98622512817383,197.26513671875,159.4217529296875,42.11180114746094,97.5593032836914,112.5433120727539,55.21049880981445,173.1290740966797,137.72531127929688,44.98943328857422,117.38713836669922,90.27727508544922,38.920692443847656,157.8603057861328,113.63007354736328,96.39436340332031,213.04640197753906,80.72571563720703,64.95215606689453,104.14653015136719,41.28907012939453,356.9700012207031,79.4886245727539,38.63821029663086,48.01531982421875,100.02120971679688,32.81732940673828,88.05693817138672,94.95999908447266,15.679110527038574,248.30677795410156,19.415332794189453,92.808349609375,246.248291015625,151.7211151123047,94.17415618896484,139.15548706054688,43.33346176147461,30.38416290283203
